num_jobs,job_combinations,solve_time_millis,setup_time_millis,total_time_millis
16,136,2.699342,0.732232,3.4315740000000003
15,120,2.319335,0.622966,2.942301
14,105,1.9032859999999998,0.580565,2.4838509999999996
13,91,1.648142,0.443164,2.091306
12,78,1.39511,0.39687,1.7919800000000001
11,66,1.2026350000000001,0.340786,1.5434210000000002
10,55,0.9854320000000001,0.28224499999999997,1.267677
9,45,0.7601049999999999,0.220987,0.9810919999999999
8,36,0.5992970000000001,0.18265299999999998,0.78195
7,28,0.46217699999999995,0.151722,0.613899
6,21,0.352322,0.155433,0.507755
5,15,0.260828,0.13531900000000002,0.396147
4,10,0.17858500000000002,0.076103,0.254688
3,6,0.10155399999999999,0.0832,0.18475399999999997
2,3,0.054149,0.033906,0.088055
1,1,0.02339,0.014417,0.037807
78,3081,137.021166,27.28498,164.30614599999998
77,3003,131.23286000000002,26.435920000000003,157.66878000000003
71,2556,100.93275799999999,21.59588,122.528638
63,2016,78.306659,16.557569,94.864228
55,1540,50.904857,11.965635,62.870492
51,1326,39.931999000000005,8.493260000000001,48.425259000000004
48,1176,35.830117,8.304212,44.134329
45,1035,32.81422,7.004229,39.818449
44,990,31.047944,5.608208,36.656152
38,741,19.983897,4.0422,24.026097
37,703,19.162656,3.686376,22.849031999999998
36,666,17.847669,3.3938610000000002,21.24153
35,630,16.646801,3.192632,19.839433
34,595,14.798202999999999,5.806094000000001,20.604297
32,528,13.249906000000001,4.881318,18.131224000000003
29,435,10.575512999999999,3.616444,14.191956999999999
28,406,9.682191999999999,3.287067,12.969259
27,378,9.042243000000001,2.9733870000000002,12.015630000000002
26,351,8.366448,2.754908,11.121356
25,325,7.6327799999999995,2.419549,10.052329
23,276,6.029046,1.9191340000000001,7.948180000000001
22,253,5.8680829999999995,1.7062430000000002,7.574325999999999
20,210,4.519559999999999,1.384321,5.903880999999999
19,190,4.072416,1.213429,5.285845
18,171,3.575828,1.0301259999999999,4.605954
17,153,3.1889119999999997,0.905349,4.0942609999999995
14,105,2.069391,0.578333,2.647724
13,91,1.807177,0.49488600000000005,2.302063
12,78,1.455549,0.424789,1.880338
11,66,1.209296,0.34956400000000004,1.55886
10,55,1.071397,0.290327,1.361724
9,45,0.80547,0.232899,1.038369
8,36,0.643307,0.19262700000000002,0.835934
7,28,0.52075,0.163636,0.684386
6,21,0.370168,0.121858,0.49202599999999996
5,15,0.26871799999999996,0.097741,0.366459
4,10,0.19164799999999999,0.074397,0.266045
3,6,0.109997,0.058688,0.168685
2,3,0.060841,0.032147999999999996,0.09298899999999999
1,1,0.026503,0.01568,0.042183
34,595,16.03604,6.622413,22.658453
33,561,13.274305,4.798274,18.072579
29,435,10.111389,3.212781,13.32417
26,351,8.060885,2.852591,10.913476000000001
24,300,6.735277,2.1353779999999998,8.870655
23,276,6.42126,1.8505889999999998,8.271849
21,231,5.221432,1.5095919999999998,6.731024
19,190,3.8429710000000004,1.111715,4.954686000000001
18,171,4.454273,0.961943,5.4162159999999995
17,153,3.466552,0.957299,4.423851
16,136,3.034663,0.812801,3.847464
14,105,2.284398,0.619706,2.904104
13,91,1.849734,0.484286,2.3340199999999998
12,78,1.5591629999999999,0.431964,1.9911269999999999
11,66,1.293647,0.364126,1.657773
10,55,1.081893,0.295316,1.3772090000000001
9,45,0.81925,0.23933400000000002,1.058584
8,36,0.6685989999999999,0.217725,0.8863239999999999
7,28,0.519136,0.165349,0.684485
6,21,0.368712,0.124265,0.492977
5,15,0.267274,0.170077,0.43735100000000005
4,10,0.198934,0.08384,0.28277399999999997
3,6,0.105301,0.06321800000000001,0.16851900000000003
2,3,0.061135,0.035635,0.09677
1,1,0.029365000000000002,0.016925000000000003,0.046290000000000005
12,78,1.590051,0.476452,2.066503
11,66,1.367469,0.391555,1.7590240000000001
10,55,1.084251,0.304097,1.3883480000000001
8,36,0.656958,0.217748,0.874706
7,28,0.532637,0.150479,0.6831160000000001
6,21,0.418116,0.127403,0.545519
5,15,0.24594100000000002,0.129161,0.37510200000000005
4,10,0.175585,0.058063000000000003,0.233648
3,6,0.098205,0.08247600000000001,0.180681
2,3,0.059053,0.028513,0.087566
1,1,0.029915,0.018285,0.0482
67,2278,83.012586,18.510608,101.523194
65,2145,83.314578,17.017439,100.332017
56,1596,57.539592,11.223652000000001,68.763244
44,990,29.367307,6.339825,35.707132
42,903,25.837961999999997,5.141548,30.979509999999998
39,780,22.118624,4.256175,26.374799
35,630,18.196108,3.16104,21.357148
33,561,15.140718,5.983734999999999,21.124453
32,528,13.325049,4.935713000000001,18.260762
31,496,12.208832,4.47723,16.686062
29,435,10.67703,3.691021,14.368051000000001
27,378,9.110241,3.033231,12.143472
26,351,8.344739,2.6905829999999997,11.035322
25,325,7.534923,2.401641,9.936564
24,300,6.947878,2.200136,9.148014
23,276,6.420385,1.951108,8.371493
21,231,5.296176,1.5386639999999998,6.83484
19,190,4.251416,1.217625,5.469041
17,153,3.2070559999999997,0.948397,4.155453
16,136,3.122913,0.7743169999999999,3.89723
15,120,2.728598,0.691125,3.419723
14,105,2.361904,0.616586,2.97849
13,91,1.894141,0.500959,2.3951000000000002
12,78,1.661922,0.443797,2.1057189999999997
11,66,1.354849,0.384151,1.7389999999999999
10,55,1.020271,0.296905,1.317176
9,45,0.890994,0.23973,1.1307239999999998
8,36,0.708372,0.20801899999999998,0.916391
7,28,0.5277609999999999,0.162972,0.6907329999999999
6,21,0.395189,0.133603,0.528792
5,15,0.286884,0.106286,0.39316999999999996
4,10,0.216475,0.071671,0.288146
3,6,0.114088,0.058966,0.17305399999999999
2,3,0.06618,0.037273,0.103453
1,1,0.027804,0.020616,0.04842
23,276,6.6234589999999995,2.026472,8.649930999999999
22,253,6.072202,1.7435619999999998,7.815764
19,190,4.499705,1.1972809999999998,5.696985999999999
18,171,3.814353,1.092463,4.906816
16,136,2.828738,0.787996,3.616734
15,120,2.4612760000000002,0.6492709999999999,3.1105470000000004
14,105,2.149987,0.5795159999999999,2.729503
12,78,1.592308,0.438552,2.03086
11,66,1.355768,0.367449,1.723217
10,55,1.044513,0.290968,1.3354810000000001
9,45,0.881999,0.241147,1.123146
8,36,0.772791,0.211759,0.98455
7,28,0.522191,0.155778,0.6779689999999999
6,21,0.40733199999999997,0.132812,0.540144
5,15,0.283805,0.157718,0.441523
4,10,0.210724,0.07947699999999999,0.290201
3,6,0.113033,0.097151,0.21018399999999998
2,3,0.061375,0.033926,0.095301
1,1,0.027787,0.018385000000000002,0.046172000000000005
45,1035,32.247728,6.736504,38.984232000000006
44,990,32.975707,6.442089,39.417796
38,741,22.378898,4.844289,27.223187
30,465,16.770023,7.017017,23.787039999999998
27,378,9.599658,3.060156,12.659814
26,351,8.421097000000001,2.673095,11.094192000000001
24,300,6.945304,2.293943,9.239247
22,253,5.830099,1.691906,7.522005
21,231,5.038973,1.473726,6.5126990000000005
20,210,4.590943,1.2871169999999998,5.87806
19,190,4.095509,1.149043,5.244552
18,171,3.738216,0.9926670000000001,4.730883
17,153,3.432217,0.910515,4.342732
16,136,3.0951310000000003,0.803316,3.8984470000000004
14,105,2.1702510000000004,0.605271,2.7755220000000005
12,78,1.6198860000000002,0.423232,2.043118
11,66,1.380042,0.36440399999999995,1.744446
10,55,1.123752,0.295985,1.419737
9,45,0.875934,0.24024600000000002,1.11618
8,36,0.670775,0.203462,0.874237
7,28,0.557938,0.175042,0.7329800000000001
6,21,0.426847,0.12391200000000001,0.550759
5,15,0.296757,0.109841,0.406598
4,10,0.19731600000000002,0.087932,0.285248
3,6,0.115565,0.082174,0.197739
2,3,0.059720999999999996,0.033411,0.09313199999999999
1,1,0.026899000000000003,0.019023,0.045922000000000004
1,1,0.035683,0.026428,0.062111
100,5050,479.064151,53.839859,532.90401
99,4950,370.091386,51.063852,421.155238
89,4005,199.757307,37.332427,237.089734
78,3081,140.39522,26.271491,166.666711
69,2415,91.068838,19.323395,110.392233
64,2080,94.541895,13.490905,108.0328
58,1711,61.017634,10.922815,71.940449
52,1378,42.375119000000005,7.908043,50.283162000000004
51,1326,38.576256,7.353421,45.929677
50,1275,37.584113,6.596772,44.180885
45,1035,28.400837000000003,5.034561,33.435398000000006
43,946,25.747893,4.5126,30.260493
40,820,20.721517,3.768936,24.490453
37,703,18.556627,3.029258,21.585884999999998
36,666,17.568811,2.924622,20.493433
31,496,10.957742,4.039646,14.997388
30,465,10.108367999999999,3.648723,13.757090999999999
29,435,9.389711,3.298737,12.688448000000001
28,406,8.481178,2.958591,11.439769
27,378,7.761195,2.599624,10.360819
25,325,6.886514,2.124577,9.011091
23,276,5.899698,1.720987,7.620685
22,253,5.420264,1.60943,7.029694
21,231,4.994167,1.357466,6.351633
20,210,4.401058,1.191042,5.5921
19,190,3.9846940000000006,1.125708,5.1104020000000006
18,171,3.5218559999999997,0.918069,4.439925
17,153,3.1267840000000002,0.8110539999999999,3.937838
16,136,2.707145,0.697835,3.40498
15,120,2.389613,0.6127180000000001,3.0023310000000003
13,91,1.673224,0.425799,2.099023
12,78,1.407003,0.364344,1.771347
11,66,1.1139,0.314124,1.428024
10,55,0.924059,0.26772,1.191779
9,45,0.7602140000000001,0.198653,0.958867
8,36,0.5509510000000001,0.15958899999999998,0.7105400000000001
7,28,0.441883,0.120587,0.56247
6,21,0.340955,1.4226239999999999,1.763579
5,15,0.250484,0.075274,0.325758
4,10,0.167457,0.049561,0.217018
3,6,0.09623899999999999,0.048758,0.144997
2,3,0.049607,0.027562,0.077169
1,1,0.02101,0.011136,0.032146
56,1596,52.297587,11.829127,64.12671399999999
55,1540,44.186569,9.839917,54.026486
49,1225,37.700227000000005,7.979434,45.679661
38,741,19.710874,4.297398,24.008272
35,630,15.662942,3.483749,19.146691
33,561,13.046069000000001,5.590638,18.636707
31,496,11.518036,4.616637,16.134673
29,435,10.478825,3.69155,14.170375
28,406,9.899784,3.290724,13.190508000000001
26,351,8.511738,3.10006,11.611798
24,300,7.065659,2.29815,9.363809
23,276,6.504338,1.893535,8.397873
22,253,5.803369,1.727963,7.531332
21,231,5.324545,1.515996,6.840541
20,210,4.770926,1.335616,6.106542
18,171,3.58437,1.0895110000000001,4.673881
17,153,3.0884139999999998,0.875219,3.9636329999999997
15,120,2.453216,0.641714,3.0949299999999997
14,105,2.149334,0.5510849999999999,2.700419
13,91,1.8650419999999999,0.479841,2.344883
12,78,1.584443,0.40429099999999996,1.988734
11,66,1.282409,0.34361800000000003,1.626027
10,55,1.032884,0.279842,1.3127259999999998
9,45,0.867016,0.233553,1.1005690000000001
8,36,0.676472,0.20124699999999998,0.8777189999999999
7,28,0.504473,0.152247,0.65672
6,21,0.385021,0.12496299999999999,0.509984
5,15,0.275791,0.115055,0.390846
4,10,0.196012,0.083162,0.279174
3,6,0.117824,0.066531,0.184355
2,3,0.061461,0.037427,0.098888
1,1,0.028766,0.020728,0.049493999999999996
89,4005,310.170243,62.833555,373.003798
88,3916,194.445325,38.649046999999996,233.094372
78,3081,141.775094,26.566043,168.341137
68,2346,113.276352,18.548723,131.825075
61,1891,69.812818,12.656215999999999,82.469034
57,1653,63.943481,11.491321000000001,75.434802
52,1378,40.754847,8.275316,49.030163
47,1128,32.111487000000004,6.132916000000001,38.244403000000005
46,1081,29.725504,5.824246,35.54975
45,1035,28.947832,5.520976,34.468807999999996
41,861,23.378420000000002,4.386204,27.764624
39,780,21.499983,3.877971,25.377954
36,666,17.94971,3.151481,21.101191
34,595,13.85221,5.452919,19.305129
33,561,13.093772,4.95078,18.044552
31,496,11.057206,4.179178,15.236384000000001
30,465,10.33564,3.766516,14.102156
29,435,9.593828,3.3607110000000002,12.954539
28,406,9.010983,3.037184,12.048167
27,378,8.252424,2.775853,11.028277
25,325,7.062311,2.323479,9.38579
24,300,6.458971,2.096044,8.555015000000001
23,276,6.068792,1.789423,7.858215
22,253,5.577111,1.6754719999999999,7.2525830000000004
21,231,5.094233999999999,1.407151,6.501384999999999
20,210,4.572053,1.270804,5.842857
19,190,4.08885,1.100563,5.189413
18,171,3.489839,0.974106,4.463945
17,153,3.101599,0.818571,3.92017
16,136,2.763697,0.706268,3.469965
15,120,2.41166,0.621936,3.033596
14,105,1.9556270000000002,0.524225,2.479852
13,91,1.705697,0.44156799999999996,2.147265
12,78,1.458222,0.37965,1.837872
11,66,1.1566370000000001,0.311902,1.4685390000000003
10,55,0.9546020000000001,0.256842,1.2114440000000002
9,45,0.761349,0.204616,0.9659650000000001
8,36,0.576284,0.172041,0.748325
7,28,0.458057,0.13264,0.590697
6,21,0.354199,0.113472,0.467671
5,15,0.257287,0.079274,0.336561
4,10,0.154195,0.054716999999999995,0.208912
3,6,0.099423,0.04187,0.141293
2,3,0.057446,0.030108,0.08755399999999999
1,1,0.025232,0.015632,0.040864
78,3081,123.640163,28.316601,151.956764
76,2926,136.15079599999999,26.003756,162.154552
67,2278,84.10519,18.114577999999998,102.21976799999999
56,1596,59.026861,11.246755,70.273616
51,1326,40.821016,8.110812000000001,48.931828
48,1176,35.116624,7.6472880000000005,42.763912000000005
43,946,27.596392,5.4284110000000005,33.024803000000006
40,820,24.141784,4.45496,28.596744
39,780,23.114295,4.1545499999999995,27.268845
38,741,21.514297000000003,3.9536759999999997,25.467973
36,666,19.263548,3.4012890000000002,22.664837
33,561,14.069537,5.480462,19.549999
32,528,13.219406,4.950584,18.16999
31,496,11.90789,4.423939,16.331829
29,435,10.292063,3.673227,13.96529
28,406,9.582067,3.266295,12.848362
26,351,8.226433,2.670384,10.896817
25,325,7.557993,2.383499,9.941492
24,300,7.00561,2.261961,9.267571
22,253,5.765687000000001,1.809548,7.575235000000001
21,231,5.262247,1.502794,6.765041
20,210,4.7601249999999995,1.3829129999999998,6.143037999999999
18,171,3.869777,1.0411789999999999,4.910956
17,153,3.459377,0.939383,4.39876
16,136,3.075898,0.789634,3.865532
15,120,2.5477529999999997,0.686261,3.2340139999999997
14,105,2.135372,0.551848,2.68722
13,91,1.84484,0.46998199999999996,2.314822
12,78,1.5039669999999998,0.414272,1.9182389999999998
11,66,1.243498,0.341092,1.58459
10,55,1.0086330000000001,0.316106,1.324739
9,45,0.815014,0.217345,1.032359
8,36,0.622507,0.180911,0.803418
7,28,0.466124,0.14906000000000003,0.615184
5,15,0.2763,0.092693,0.368993
4,10,0.202006,0.0748,0.276806
3,6,0.104759,0.050879,0.155638
2,3,0.057668,0.033264,0.090932
1,1,0.028352,0.014639,0.042991
34,595,16.409298,7.220152,23.62945
31,496,11.981282,4.72274,16.704022000000002
27,378,8.869169999999999,3.231769,12.100938999999999
23,276,5.962244999999999,1.7835329999999998,7.745778
21,231,4.875201,1.380916,6.256117
20,210,6.137633,1.221686,7.359319
19,190,4.054189,1.120134,5.174323
17,153,3.2246829999999997,0.8247979999999999,4.049481
16,136,2.7098259999999996,0.746102,3.4559279999999997
15,120,2.331088,0.624063,2.955151
14,105,2.132413,0.5398160000000001,2.672229
13,91,1.798742,0.48487600000000003,2.283618
12,78,1.437233,0.410059,1.847292
11,66,1.2586570000000001,0.341262,1.599919
9,45,0.865315,0.222328,1.087643
8,36,0.650733,0.21249800000000002,0.8632310000000001
7,28,0.515651,0.154973,0.670624
6,21,0.40065100000000003,0.12757,0.528221
5,15,0.292719,0.121945,0.41466400000000003
4,10,0.199865,0.087484,0.28734899999999997
3,6,0.113508,0.067358,0.180866
2,3,0.06663799999999999,0.036525,0.10316299999999999
1,1,0.03321,0.019110000000000002,0.052320000000000005
